Participant: ec
11 26 18 15:13:10
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Injury 1.jpg	Injury 4.jpg	Dog 19.jpg	Lake 15.jpg	2	4	1	30	4.545260e-01
Sunset 3.jpg	Fire hydrant 2.jpg	Severed finger 1.jpg	Dead bodies 1.jpg	2	1	6	35	2.395610e-01
Heart 1.jpg	Cotton swabs 2.jpg	Wedding 12.jpg	Street 4.jpg	2	3	1	30	3.020497e-01
Fence 4.jpg	Dead bodies 1.jpg	Fire hydrant 2.jpg	Tumor 1.jpg	2	1	1	30	2.741053e-01
Lake 12.jpg	Dog 19.jpg	Lake 9.jpg	Wedding 12.jpg	2	2	6	35	4.201743e-01
Cotton swabs 2.jpg	Feces 2.jpg	Fence 2.jpg	Dog 19.jpg	2	5	1	30	2.399994e+00
Cat 10.jpg	Sunset 3.jpg	Nature 1.jpg	Bored pose 1.jpg	2	3	1	30	5.719222e-01
Severed finger 1.jpg	Bored pose 1.jpg	Feces 1.jpg	Injury 1.jpg	2	2	1	30	6.969167e-02
Spider 2.jpg	Office supplies 1.jpg	Fence 4.jpg	Severed finger 1.jpg	2	2	1	30	3.933337e-01
Fire hydrant 2.jpg	KKK rally 1.jpg	Heart 1.jpg	Lake 15.jpg	2	4	4	33	1.365642e+00
Lake 14.jpg	Bar 2.jpg	Dirt 5.jpg	Lake 12.jpg	2	5	6	35	6.197648e-01
Office supplies 1.jpg	Dog 13.jpg	Spider 2.jpg	Street 4.jpg	2	1	3	32	1.028559e+00
Feces 2.jpg	Feces 1.jpg	Sunset 3.jpg	Lake 14.jpg	2	3	1	30	2.711925e-01
Street 4.jpg	Feces 1.jpg	Tumor 1.jpg	Lake 15.jpg	2	1	3	32	1.200970e+00
Gazing 7.jpg	Dog 13.jpg	Office supplies 1.jpg	Feces 1.jpg	2	5	4	33	1.789958e+00
Bored pose 1.jpg	KKK rally 1.jpg	Injury 1.jpg	Goat 2.jpg	2	5	3	32	8.743321e-01
KKK rally 1.jpg	Injury 1.jpg	Goat 2.jpg	Lake 9.jpg	2	1	4	33	1.432423e+00
Bar 2.jpg	Sunset 4.jpg	Dog 19.jpg	Feces 1.jpg	2	2	5	34	2.020863e+00
Plane crash 3.jpg	Feces 2.jpg	KKK rally 1.jpg	Nature 1.jpg	2	1	3	32	2.302749e+00
Dead bodies 1.jpg	KKK rally 1.jpg	Cat 10.jpg	Dog 19.jpg	2	4	4	33	1.648572e+00
Dog 13.jpg	Office supplies 1.jpg	Severed finger 1.jpg	Cotton swabs 2.jpg	1	2	5	34	2.488556e+00
Heart 1.jpg	Wedding 12.jpg	Cotton swabs 2.jpg	Lake 15.jpg	1	4	1	30	4.724454e-01
Bar 2.jpg	Lake 15.jpg	Dirt 5.jpg	Dog 13.jpg	1	1	3	32	3.259793e-01
Dead bodies 1.jpg	Dirt 5.jpg	Lake 14.jpg	Feces 2.jpg	1	3	1	30	2.792761e-01
Alcohol 5.jpg	Plane crash 3.jpg	Bar 2.jpg	Wedding 12.jpg	1	3	4	33	7.918577e-01
Spider 2.jpg	Tumor 1.jpg	Fire hydrant 2.jpg	Beach 2.jpg	1	3	1	30	8.111454e-01
Lake 15.jpg	Feces 2.jpg	Cat 10.jpg	Sunset 4.jpg	1	1	6	35	1.043677e-01
Goat 2.jpg	Sunset 3.jpg	Heart 1.jpg	Lake 12.jpg	1	4	5	34	9.419740e-03
Dirt 5.jpg	Fence 4.jpg	Wedding 12.jpg	Tumor 1.jpg	1	3	1	30	9.120315e-02
Feces 2.jpg	Heart 1.jpg	Lake 9.jpg	Beach 2.jpg	1	1	1	30	2.980176e-01
Dog 19.jpg	Dog 13.jpg	Office supplies 1.jpg	Feces 1.jpg	1	5	4	33	1.575885e+00
Lake 12.jpg	Bar 2.jpg	Sunset 3.jpg	Fire hydrant 2.jpg	1	5	6	35	3.957203e-01
Severed finger 1.jpg	Nature 1.jpg	Feces 2.jpg	Lake 14.jpg	1	4	1	30	3.673115e-02
Beach 2.jpg	Plane crash 3.jpg	Injury 1.jpg	Nature 1.jpg	1	5	3	32	1.567278e+00
KKK rally 1.jpg	Plane crash 3.jpg	Sunset 3.jpg	Nature 1.jpg	1	1	1	30	7.259853e-01
Feces 1.jpg	KKK rally 1.jpg	Fence 4.jpg	Office supplies 1.jpg	1	2	1	30	2.729612e-01
Gazing 7.jpg	Street 4.jpg	Sunset 3.jpg	Injury 1.jpg	1	4	1	30	9.832998e-03
Dirt 5.jpg	Feces 2.jpg	Severed finger 1.jpg	Cotton swabs 2.jpg	1	5	1	30	4.364149e-01
Nature 1.jpg	Wedding 12.jpg	Lake 14.jpg	Dirt 5.jpg	1	2	5	34	4.017506e-01
Beach 2.jpg	Gazing 7.jpg	Lake 9.jpg	Dirt 5.jpg	1	3	6	35	1.372306e-01
Bored pose 1.jpg	Feces 1.jpg	Office supplies 1.jpg	Injury 4.jpg	1	4	1	30	5.628821e-01
Fire hydrant 2.jpg	Injury 4.jpg	Dog 13.jpg	Injury 1.jpg	1	1	1	30	6.724379e-01
Injury 1.jpg	Street 4.jpg	Feces 2.jpg	Goat 2.jpg	1	1	1	30	2.986862e-01
Lake 9.jpg	Wedding 12.jpg	Goat 2.jpg	Cat 10.jpg	1	5	NaN	44	1.906521e+00
Lake 14.jpg	Goat 2.jpg	Wedding 12.jpg	Lake 9.jpg	1	3	6	35	1.012540e-02
Tumor 1.jpg	Bored pose 1.jpg	Gazing 7.jpg	Fence 4.jpg	1	5	1	30	3.125931e-01
Cat 10.jpg	Cotton swabs 2.jpg	Bar 2.jpg	Bored pose 1.jpg	1	2	7	36	3.213984e-01
Plane crash 3.jpg	Bar 2.jpg	Office supplies 1.jpg	Sunset 4.jpg	1	1	1	30	9.864621e-02
Sunset 4.jpg	Injury 4.jpg	Nature 1.jpg	Cotton swabs 2.jpg	1	3	5	34	9.731972e-01
Wedding 12.jpg	Cat 10.jpg	Spider 2.jpg	KKK rally 1.jpg	1	3	5	34	2.119446e+00
Cliff diver 1.jpg	Beach 2.jpg	Sunset 4.jpg	Wedding 12.jpg	1	4	3	32	1.523944e+00
Injury 4.jpg	Nature 1.jpg	Feces 1.jpg	Plane crash 3.jpg	1	1	1	30	2.531986e-01
Cotton swabs 2.jpg	Street 4.jpg	Gazing 7.jpg	Feces 2.jpg	1	3	1	30	7.753683e-01
Fence 4.jpg	Plane crash 3.jpg	Severed finger 1.jpg	Feces 1.jpg	1	2	1	30	2.598446e-01
Dog 19.jpg	Fence 4.jpg	Nature 1.jpg	Spider 2.jpg	1	1	4	33	1.059553e+00
Lake 14.jpg	Sunset 4.jpg	Alcohol 5.jpg	Cliff diver 1.jpg	1	5	5	34	1.015060e+00
Sunset 3.jpg	Fence 2.jpg	Dirt 5.jpg	Bored pose 1.jpg	1	2	5	34	5.116068e-01
Lake 15.jpg	Spider 2.jpg	Street 4.jpg	KKK rally 1.jpg	1	5	1	30	6.324251e-02
Lake 12.jpg	Tumor 1.jpg	Feces 2.jpg	Bar 2.jpg	1	4	6	35	7.586229e-01
Lake 9.jpg	Feces 1.jpg	Lake 12.jpg	Injury 1.jpg	1	4	3	32	1.441165e+00
Injury 4.jpg	Fence 2.jpg	Heart 1.jpg	Dead bodies 1.jpg	1	5	1	30	1.506248e-01
Tumor 1.jpg	Heart 1.jpg	Fire hydrant 2.jpg	Wedding 12.jpg	1	2	1	30	2.669081e-01
Street 4.jpg	Lake 12.jpg	Lake 9.jpg	KKK rally 1.jpg	1	4	4	33	8.047666e-01
Office supplies 1.jpg	Sunset 4.jpg	Fence 4.jpg	Cat 10.jpg	1	2	1	30	4.285046e-01
Fence 2.jpg	Cotton swabs 2.jpg	Alcohol 5.jpg	Fire hydrant 2.jpg	1	2	1	30	2.994978e-01
