Participant: NW
12 13 18 15:59:11
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Injury 4.jpg	Lake 14.jpg	Cliff diver 1.jpg	Dirt 5.jpg	1	5	2	31	4.638048e-01
Cat 10.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	Dog 13.jpg	1	1	7	36	1.603999e+00
Gazing 7.jpg	Feces 2.jpg	Nature 1.jpg	Beach 2.jpg	1	3	8	37	4.362670e-01
Alcohol 5.jpg	Dog 19.jpg	Injury 1.jpg	Wedding 12.jpg	1	3	8	37	2.234060e-01
Lake 9.jpg	Lake 14.jpg	Plane crash 3.jpg	Heart 1.jpg	1	2	9	38	3.673962e-02
Cliff diver 1.jpg	Lake 12.jpg	Injury 1.jpg	Lake 14.jpg	1	4	8	37	7.574640e-02
Street 4.jpg	Beach 2.jpg	Heart 1.jpg	Tumor 1.jpg	1	4	9	38	5.960592e-01
Wedding 12.jpg	Plane crash 3.jpg	Nature 1.jpg	Dog 19.jpg	2	3	7	36	7.190438e-01
Dog 13.jpg	Feces 2.jpg	Gazing 7.jpg	Lake 9.jpg	2	1	6	35	5.743972e-01
Dog 19.jpg	Wedding 12.jpg	Dog 13.jpg	Office supplies 1.jpg	2	4	7	36	2.840038e-01
Injury 1.jpg	Tumor 1.jpg	Fence 2.jpg	Lake 14.jpg	2	3	1	30	3.531035e-01
Nature 1.jpg	KKK rally 1.jpg	Fire hydrant 2.jpg	Alcohol 5.jpg	2	4	9	38	1.297149e+00
Lake 12.jpg	Spider 2.jpg	Beach 2.jpg	Gazing 7.jpg	2	5	5	34	1.253962e+00
Cliff diver 1.jpg	Fire hydrant 2.jpg	Dirt 5.jpg	Injury 4.jpg	2	5	2	31	3.835210e-01
Fire hydrant 2.jpg	Dead bodies 1.jpg	Bar 2.jpg	Fence 2.jpg	2	1	5	34	1.534518e+00
Tumor 1.jpg	Heart 1.jpg	Cat 10.jpg	Cotton swabs 2.jpg	2	2	1	30	3.950097e-01
Lake 9.jpg	Goat 2.jpg	Sunset 3.jpg	Lake 14.jpg	2	3	8	37	6.033086e-01
Spider 2.jpg	Cotton swabs 2.jpg	Lake 12.jpg	Dog 13.jpg	2	1	3	32	3.705073e-01
Gazing 7.jpg	Tumor 1.jpg	Office supplies 1.jpg	Feces 2.jpg	2	2	8	37	5.661644e-01
Office supplies 1.jpg	Tumor 1.jpg	Bar 2.jpg	Bored pose 1.jpg	2	2	4	33	1.900569e-01
Dirt 5.jpg	Severed finger 1.jpg	Injury 1.jpg	Cat 10.jpg	2	4	5	34	5.177850e-01
Lake 12.jpg	Heart 1.jpg	Injury 1.jpg	Lake 9.jpg	2	4	9	38	2.370153e-01
Sunset 4.jpg	Dog 13.jpg	Wedding 12.jpg	Feces 2.jpg	2	5	8	37	4.659779e-01
Fence 2.jpg	Bar 2.jpg	Cotton swabs 2.jpg	Office supplies 1.jpg	2	5	7	36	9.191325e-01
Fence 4.jpg	Lake 9.jpg	Dog 19.jpg	Lake 15.jpg	2	5	7	36	3.705003e-01
Cat 10.jpg	Beach 2.jpg	Cliff diver 1.jpg	Nature 1.jpg	2	4	6	35	2.110042e-01
Lake 15.jpg	Beach 2.jpg	Plane crash 3.jpg	Dog 19.jpg	2	1	9	38	1.691131e-01
Cotton swabs 2.jpg	Injury 1.jpg	Sunset 4.jpg	Feces 1.jpg	2	1	3	32	3.575363e-01
Street 4.jpg	Goat 2.jpg	Dog 19.jpg	Alcohol 5.jpg	2	2	8	37	3.041435e-01
Heart 1.jpg	Lake 9.jpg	Fence 4.jpg	Dead bodies 1.jpg	2	2	5	34	1.679421e+00
