Participant: CSL
02 13 20 11:23:36
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Bar 2.jpg	Goat 2.jpg	Fire hydrant 2.jpg	Cotton swabs 2.jpg	1	5	1	30	9.095466e-01
Alcohol 5.jpg	Lake 9.jpg	Feces 1.jpg	Wedding 12.jpg	1	3	1	30	8.367301e-02
Cliff diver 1.jpg	Office supplies 1.jpg	Tumor 1.jpg	Dead bodies 1.jpg	1	4	7	36	1.744000e+00
Spider 2.jpg	Alcohol 5.jpg	Lake 9.jpg	Feces 2.jpg	1	1	1	30	2.912056e-01
Fence 2.jpg	Nature 1.jpg	Beach 2.jpg	Lake 9.jpg	1	3	1	30	3.205786e-01
Injury 1.jpg	Office supplies 1.jpg	Lake 15.jpg	Dead bodies 1.jpg	1	5	1	30	1.900688e-01
Nature 1.jpg	Dead bodies 1.jpg	Gazing 7.jpg	Fire hydrant 2.jpg	1	2	6	35	5.273179e-01
Bar 2.jpg	Lake 14.jpg	Goat 2.jpg	Nature 1.jpg	1	3	9	38	3.618341e+00
Dog 19.jpg	Lake 14.jpg	Injury 4.jpg	Cliff diver 1.jpg	1	4	9	38	6.106932e-01
Beach 2.jpg	Lake 15.jpg	Tumor 1.jpg	Plane crash 3.jpg	1	1	9	38	1.239461e-01
Cat 10.jpg	Wedding 12.jpg	Street 4.jpg	Beach 2.jpg	1	2	9	38	1.505703e-01
Lake 12.jpg	Lake 14.jpg	Sunset 3.jpg	Nature 1.jpg	1	5	9	38	1.082954e+00
Fence 2.jpg	Sunset 4.jpg	Plane crash 3.jpg	Cat 10.jpg	1	5	5	34	1.168050e+00
Sunset 3.jpg	Fire hydrant 2.jpg	Feces 2.jpg	Goat 2.jpg	1	1	8	37	4.452142e-02
Sunset 4.jpg	Bar 2.jpg	Sunset 3.jpg	Cliff diver 1.jpg	1	2	8	37	2.644405e+00
Wedding 12.jpg	Injury 4.jpg	Cotton swabs 2.jpg	Bored pose 1.jpg	1	2	6	35	1.427998e+00
Cotton swabs 2.jpg	Severed finger 1.jpg	Injury 1.jpg	Bored pose 1.jpg	2	2	1	30	9.211402e-01
