Participant: RO
02 13 20 15:33:20
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Feces 1.jpg	Gazing 7.jpg	Spider 2.jpg	Nature 1.jpg	1	3	2	31	2.430624e+00
Fence 4.jpg	Beach 2.jpg	Heart 1.jpg	Lake 15.jpg	1	1	2	31	1.314405e+00
Dead bodies 1.jpg	Dirt 5.jpg	Feces 1.jpg	Gazing 7.jpg	1	2	1	30	2.215817e+00
Injury 1.jpg	Beach 2.jpg	Dirt 5.jpg	KKK rally 1.jpg	1	1	1	30	1.465492e+00
Dirt 5.jpg	Lake 14.jpg	Street 4.jpg	Nature 1.jpg	1	4	4	33	9.019863e-02
Cliff diver 1.jpg	Gazing 7.jpg	Lake 12.jpg	Injury 1.jpg	1	3	6	35	8.165713e-01
KKK rally 1.jpg	Street 4.jpg	Heart 1.jpg	Goat 2.jpg	1	2	2	31	1.714111e-02
Street 4.jpg	Tumor 1.jpg	Lake 15.jpg	Office supplies 1.jpg	1	3	9	38	2.109238e+00
Severed finger 1.jpg	Bored pose 1.jpg	Cat 10.jpg	Bar 2.jpg	1	5	4	33	4.673057e-01
Fire hydrant 2.jpg	Spider 2.jpg	Lake 14.jpg	Bored pose 1.jpg	1	4	5	34	2.370210e+00
Dog 13.jpg	Office supplies 1.jpg	KKK rally 1.jpg	Lake 15.jpg	1	3	9	38	3.129461e+00
Heart 1.jpg	Dog 13.jpg	Injury 4.jpg	Sunset 4.jpg	2	1	2	31	5.506112e-01
Dog 19.jpg	Bar 2.jpg	Injury 4.jpg	Cliff diver 1.jpg	2	2	8	37	5.015905e-01
Plane crash 3.jpg	Lake 15.jpg	Bar 2.jpg	Gazing 7.jpg	2	5	7	36	3.424773e-01
Wedding 12.jpg	KKK rally 1.jpg	Beach 2.jpg	Dirt 5.jpg	2	1	4	33	1.162031e+00
Cliff diver 1.jpg	Tumor 1.jpg	Feces 2.jpg	Dead bodies 1.jpg	2	3	2	31	5.121079e+00
Injury 1.jpg	Alcohol 5.jpg	Feces 1.jpg	Goat 2.jpg	2	2	2	31	8.962841e-02
Gazing 7.jpg	Bored pose 1.jpg	Office supplies 1.jpg	Plane crash 3.jpg	2	4	4	33	3.920981e-01
Goat 2.jpg	Tumor 1.jpg	Dog 13.jpg	Heart 1.jpg	2	1	4	33	1.517340e+00
Office supplies 1.jpg	Fence 4.jpg	Dirt 5.jpg	Plane crash 3.jpg	2	4	3	32	7.598523e-01
Feces 1.jpg	Street 4.jpg	Dog 13.jpg	Injury 1.jpg	2	1	2	31	9.025122e-01
Cat 10.jpg	Sunset 3.jpg	Office supplies 1.jpg	Bar 2.jpg	2	3	7	36	1.642996e+00
Tumor 1.jpg	Injury 4.jpg	Sunset 3.jpg	Lake 12.jpg	2	3	2	31	3.128725e-01
Plane crash 3.jpg	Bored pose 1.jpg	Lake 12.jpg	Beach 2.jpg	2	4	8	37	7.472628e-01
Spider 2.jpg	Cat 10.jpg	Cotton swabs 2.jpg	Wedding 12.jpg	2	1	4	33	2.072217e+00
Fire hydrant 2.jpg	Dirt 5.jpg	Cliff diver 1.jpg	Lake 9.jpg	2	5	3	32	5.549164e-01
Fence 4.jpg	Beach 2.jpg	Bar 2.jpg	Feces 2.jpg	2	3	2	31	7.672959e-02
Dirt 5.jpg	Wedding 12.jpg	Heart 1.jpg	Cat 10.jpg	2	1	4	33	5.095183e-01
Lake 12.jpg	KKK rally 1.jpg	Injury 1.jpg	Beach 2.jpg	2	3	5	34	9.312631e-01
Sunset 3.jpg	Spider 2.jpg	Severed finger 1.jpg	Injury 4.jpg	2	5	2	31	1.945580e+00
Alcohol 5.jpg	Beach 2.jpg	Heart 1.jpg	Dog 13.jpg	2	1	5	34	5.803648e-01
Cotton swabs 2.jpg	Cat 10.jpg	Dog 13.jpg	Wedding 12.jpg	2	5	3	32	4.194939e-01
Street 4.jpg	Sunset 4.jpg	Fence 2.jpg	Beach 2.jpg	2	4	4	33	5.613377e-02
Lake 12.jpg	Beach 2.jpg	Heart 1.jpg	Street 4.jpg	2	5	8	37	9.620520e-01
Feces 2.jpg	Beach 2.jpg	Dog 19.jpg	Fire hydrant 2.jpg	2	2	3	32	5.407580e-01
Sunset 4.jpg	Spider 2.jpg	Tumor 1.jpg	Lake 9.jpg	2	1	3	32	4.427045e-01
Fence 4.jpg	Fence 2.jpg	Dead bodies 1.jpg	Goat 2.jpg	2	5	3	32	2.021880e-01
Nature 1.jpg	Sunset 3.jpg	Bored pose 1.jpg	Plane crash 3.jpg	2	4	9	38	8.130770e-01
Dead bodies 1.jpg	Severed finger 1.jpg	Fire hydrant 2.jpg	Cat 10.jpg	2	2	3	32	7.726848e-01
Severed finger 1.jpg	KKK rally 1.jpg	Cat 10.jpg	Injury 1.jpg	2	2	5	34	8.039366e-01
Beach 2.jpg	Severed finger 1.jpg	Cliff diver 1.jpg	Fire hydrant 2.jpg	2	3	5	34	4.703052e+00
Bored pose 1.jpg	Dog 13.jpg	Tumor 1.jpg	Cotton swabs 2.jpg	2	4	4	33	6.145760e-01
Dog 19.jpg	Nature 1.jpg	Alcohol 5.jpg	Lake 14.jpg	2	5	9	38	9.697354e-01
Bar 2.jpg	Spider 2.jpg	Wedding 12.jpg	Injury 4.jpg	2	2	3	32	7.641399e-02
Dog 13.jpg	Cliff diver 1.jpg	Severed finger 1.jpg	Street 4.jpg	2	4	9	38	1.829638e-01
Lake 15.jpg	Office supplies 1.jpg	Injury 4.jpg	Feces 2.jpg	2	4	7	36	1.227324e-01
Sunset 4.jpg	Bored pose 1.jpg	Tumor 1.jpg	Feces 2.jpg	2	5	3	32	1.971916e-01
Lake 14.jpg	Plane crash 3.jpg	Bored pose 1.jpg	Dead bodies 1.jpg	2	2	8	37	4.169142e-03
Fence 2.jpg	Cat 10.jpg	Dog 13.jpg	Tumor 1.jpg	2	3	3	32	9.598037e-02
KKK rally 1.jpg	Cat 10.jpg	Fence 2.jpg	Beach 2.jpg	2	2	3	32	5.221405e-01
Injury 4.jpg	Sunset 4.jpg	Bar 2.jpg	Street 4.jpg	2	3	2	31	9.518234e-01
Office supplies 1.jpg	KKK rally 1.jpg	Feces 1.jpg	Injury 1.jpg	2	5	3	32	1.763562e-01
Sunset 3.jpg	Alcohol 5.jpg	Injury 4.jpg	Nature 1.jpg	2	2	9	38	1.057526e-02
Cotton swabs 2.jpg	Fence 4.jpg	Dead bodies 1.jpg	Cat 10.jpg	2	4	3	32	1.579301e+00
Fire hydrant 2.jpg	Fence 2.jpg	KKK rally 1.jpg	Feces 1.jpg	2	1	5	34	1.108286e+00
Lake 9.jpg	KKK rally 1.jpg	Lake 15.jpg	Fence 4.jpg	2	3	8	37	9.741184e-01
Office supplies 1.jpg	Fence 4.jpg	Dirt 5.jpg	Plane crash 3.jpg	1	4	NaN	40	5.038796e+00
