Participant: LG
06 14 18 13:02:30
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Wedding 12.jpg	KKK rally 1.jpg	Injury 1.jpg	Fence 4.jpg	1	2	1	30	6.652293e-01
Cotton swabs 2.jpg	Lake 14.jpg	Wedding 12.jpg	Dirt 5.jpg	1	4	4	33	7.073377e-01
Fire hydrant 2.jpg	Sunset 3.jpg	Fence 4.jpg	Cat 10.jpg	1	1	1	30	5.374869e-01
Severed finger 1.jpg	Heart 1.jpg	Sunset 3.jpg	Dead bodies 1.jpg	1	4	3	32	8.799113e-01
Nature 1.jpg	Street 4.jpg	Lake 12.jpg	Cliff diver 1.jpg	1	5	7	36	1.172941e+00
Dead bodies 1.jpg	Bar 2.jpg	Wedding 12.jpg	Tumor 1.jpg	1	3	2	31	1.051345e+00
Bar 2.jpg	Dog 19.jpg	Bored pose 1.jpg	Dirt 5.jpg	1	5	2	31	2.416170e+00
Sunset 3.jpg	Goat 2.jpg	Lake 9.jpg	Fence 4.jpg	1	4	1	30	1.030376e+00
Tumor 1.jpg	Lake 14.jpg	Fence 4.jpg	Spider 2.jpg	1	5	2	31	1.671919e+00
Spider 2.jpg	Alcohol 5.jpg	Fire hydrant 2.jpg	Cliff diver 1.jpg	1	2	6	35	1.889831e+00
Plane crash 3.jpg	Severed finger 1.jpg	Cotton swabs 2.jpg	Dirt 5.jpg	1	3	1	30	4.460942e-01
Goat 2.jpg	Street 4.jpg	Plane crash 3.jpg	Injury 1.jpg	1	4	2	31	9.607174e-01
Street 4.jpg	Gazing 7.jpg	Dirt 5.jpg	Feces 2.jpg	1	1	1	30	4.926375e-02
Office supplies 1.jpg	Lake 12.jpg	Lake 15.jpg	Feces 2.jpg	1	1	6	35	4.818096e-01
Bar 2.jpg	Sunset 3.jpg	Alcohol 5.jpg	Plane crash 3.jpg	1	1	6	35	8.419929e-01
Cliff diver 1.jpg	Goat 2.jpg	Bored pose 1.jpg	Cotton swabs 2.jpg	1	2	3	32	7.527107e-01
Dog 13.jpg	Bar 2.jpg	Cotton swabs 2.jpg	Dead bodies 1.jpg	1	2	2	31	5.551493e-01
Sunset 3.jpg	Sunset 4.jpg	Plane crash 3.jpg	Fence 2.jpg	1	5	3	32	2.759253e+00
Dog 19.jpg	Lake 9.jpg	Dirt 5.jpg	Lake 12.jpg	1	1	3	32	9.030504e-01
Tumor 1.jpg	Dog 13.jpg	Nature 1.jpg	Dirt 5.jpg	1	4	1	30	1.347786e+00
Dirt 5.jpg	Tumor 1.jpg	Street 4.jpg	Feces 2.jpg	1	2	1	30	9.312035e+00
Bored pose 1.jpg	Fence 4.jpg	Feces 2.jpg	Wedding 12.jpg	1	3	2	31	3.542114e-01
Fence 4.jpg	Dirt 5.jpg	Sunset 4.jpg	Fence 2.jpg	1	2	1	30	4.751477e+00
Sunset 4.jpg	Feces 2.jpg	Nature 1.jpg	Bar 2.jpg	1	4	1	30	9.438058e-01
Fence 4.jpg	Injury 4.jpg	Gazing 7.jpg	Lake 15.jpg	2	2	2	31	5.619558e-01
Beach 2.jpg	Cat 10.jpg	Injury 4.jpg	Fence 2.jpg	2	2	1	30	4.502113e-01
KKK rally 1.jpg	Gazing 7.jpg	Lake 14.jpg	Spider 2.jpg	2	2	2	31	8.412099e-01
KKK rally 1.jpg	Alcohol 5.jpg	Severed finger 1.jpg	Nature 1.jpg	2	5	1	30	7.650619e+00
Nature 1.jpg	Sunset 3.jpg	Bored pose 1.jpg	Heart 1.jpg	2	3	2	31	4.287000e+00
Sunset 4.jpg	Feces 1.jpg	Injury 1.jpg	Fence 4.jpg	2	4	1	30	2.234954e+00
Dirt 5.jpg	Injury 4.jpg	Nature 1.jpg	Lake 14.jpg	2	2	4	33	1.754690e+00
Sunset 3.jpg	Dog 19.jpg	Fire hydrant 2.jpg	Injury 1.jpg	2	1	2	31	1.724034e+00
Cotton swabs 2.jpg	Plane crash 3.jpg	Beach 2.jpg	Fence 4.jpg	2	4	2	31	3.193682e+00
Alcohol 5.jpg	KKK rally 1.jpg	Feces 1.jpg	Sunset 3.jpg	2	3	NaN	44	1.178562e-01
Goat 2.jpg	Severed finger 1.jpg	Fire hydrant 2.jpg	Lake 12.jpg	2	1	1	30	1.090278e+00
Tumor 1.jpg	Fire hydrant 2.jpg	Fence 4.jpg	Dog 19.jpg	2	1	2	31	1.179444e+00
Heart 1.jpg	Lake 9.jpg	Plane crash 3.jpg	Tumor 1.jpg	2	2	1	30	4.091254e-01
Lake 14.jpg	Gazing 7.jpg	Office supplies 1.jpg	Fence 2.jpg	2	4	5	34	2.208697e+00
Feces 1.jpg	Bar 2.jpg	Lake 9.jpg	Injury 1.jpg	2	1	2	31	9.280040e-01
Fire hydrant 2.jpg	Plane crash 3.jpg	Injury 1.jpg	Sunset 4.jpg	2	5	1	30	6.220208e-01
Street 4.jpg	Tumor 1.jpg	Spider 2.jpg	Dead bodies 1.jpg	2	3	1	30	4.558075e-01
Fence 2.jpg	Bored pose 1.jpg	Fire hydrant 2.jpg	Lake 12.jpg	2	2	5	34	3.190234e+00
Dog 19.jpg	Dog 13.jpg	Beach 2.jpg	Fire hydrant 2.jpg	2	3	4	33	3.560981e+00
Dog 13.jpg	Beach 2.jpg	Tumor 1.jpg	Gazing 7.jpg	2	5	3	32	1.042234e+00
Dog 13.jpg	Sunset 3.jpg	Dead bodies 1.jpg	Sunset 4.jpg	2	4	1	30	9.430375e-01
Plane crash 3.jpg	Fence 4.jpg	Dog 13.jpg	Cliff diver 1.jpg	2	3	1	30	5.561538e-01
Spider 2.jpg	Cliff diver 1.jpg	Bored pose 1.jpg	Dead bodies 1.jpg	2	3	4	33	9.711812e-01
Injury 4.jpg	Goat 2.jpg	Cotton swabs 2.jpg	Street 4.jpg	2	5	2	31	4.433090e+00
Feces 2.jpg	Lake 15.jpg	Alcohol 5.jpg	Fence 4.jpg	2	2	1	30	7.106107e-02
Dead bodies 1.jpg	Alcohol 5.jpg	Feces 2.jpg	Cotton swabs 2.jpg	2	4	3	32	1.574661e+00
Bored pose 1.jpg	Injury 4.jpg	Fence 2.jpg	Dirt 5.jpg	2	1	3	32	2.127798e+00
Cat 10.jpg	Heart 1.jpg	KKK rally 1.jpg	Bored pose 1.jpg	2	3	1	30	2.254066e+00
Fence 4.jpg	Lake 15.jpg	Dirt 5.jpg	Lake 9.jpg	2	5	3	32	1.642652e+00
Bar 2.jpg	Lake 15.jpg	Beach 2.jpg	KKK rally 1.jpg	2	4	3	32	7.692268e+00
Lake 14.jpg	Lake 12.jpg	Fence 2.jpg	Cat 10.jpg	2	5	2	31	1.729440e+00
Lake 15.jpg	Tumor 1.jpg	Dirt 5.jpg	Cliff diver 1.jpg	2	4	3	32	8.365857e-01
Wedding 12.jpg	Fence 4.jpg	Spider 2.jpg	Sunset 3.jpg	2	3	2	31	4.614503e-01
Spider 2.jpg	Cliff diver 1.jpg	Feces 2.jpg	Bar 2.jpg	2	5	2	31	9.238538e-01
Severed finger 1.jpg	Dirt 5.jpg	Gazing 7.jpg	Injury 4.jpg	2	3	1	30	1.582617e+00
Gazing 7.jpg	Cotton swabs 2.jpg	KKK rally 1.jpg	Tumor 1.jpg	2	2	3	32	3.070564e+00
Fire hydrant 2.jpg	Injury 1.jpg	Lake 14.jpg	Dead bodies 1.jpg	2	1	3	32	4.338262e+00
Cliff diver 1.jpg	Fire hydrant 2.jpg	Cat 10.jpg	Dog 19.jpg	2	1	2	31	3.866540e+00
Injury 4.jpg	Sunset 4.jpg	Spider 2.jpg	Office supplies 1.jpg	2	4	2	31	1.181144e+00
Injury 1.jpg	Dirt 5.jpg	Bar 2.jpg	Gazing 7.jpg	2	2	2	31	8.142739e-01
Dead bodies 1.jpg	Sunset 3.jpg	Office supplies 1.jpg	Heart 1.jpg	2	5	3	32	1.216806e+00
Office supplies 1.jpg	Alcohol 5.jpg	Injury 1.jpg	Dog 13.jpg	2	1	1	30	1.969453e+00
Lake 9.jpg	Lake 15.jpg	Beach 2.jpg	Heart 1.jpg	2	4	5	34	1.270867e+00
Lake 12.jpg	Heart 1.jpg	Cotton swabs 2.jpg	Sunset 4.jpg	2	1	4	33	1.852811e+00
Bored pose 1.jpg	Dog 19.jpg	Wedding 12.jpg	Feces 1.jpg	2	5	4	33	1.570101e+00
Feces 1.jpg	Bar 2.jpg	Lake 9.jpg	Injury 1.jpg	1	1	9	38	5.403946e-01
